order_id,shipping_mode,days_for_shipping,days_for_shipment_scheduled,late_delivery,delivery_status
71017,First Class,2,1,1,Late delivery
71031,First Class,2,1,1,Late delivery
74663,First Class,2,1,1,Late delivery
74622,Second Class,3,2,1,Late delivery
71075,Standard Class,6,4,1,Late delivery
71110,Standard Class,6,4,1,Late delivery
71125,Standard Class,6,4,1,Late delivery
70985,Second Class,6,2,1,Late delivery
71034,Second Class,5,2,1,Late delivery
71104,Second Class,5,2,1,Late delivery
70920,Second Class,6,2,1,Late delivery
71079,Second Class,5,2,1,Late delivery
70950,First Class,2,1,1,Late delivery
70937,First Class,2,1,1,Late delivery
74610,First Class,2,1,1,Late delivery
74586,First Class,2,1,1,Late delivery
71013,Same Day,1,0,1,Late delivery
74708,Same Day,1,0,1,Late delivery
74711,Same Day,1,0,1,Late delivery
70877,Second Class,3,2,1,Late delivery
70918,Second Class,4,2,1,Late delivery
71008,Second Class,4,2,1,Late delivery
74713,Second Class,4,2,1,Late delivery
74595,First Class,2,1,1,Late delivery
74661,First Class,2,1,1,Late delivery
74619,Standard Class,5,4,1,Late delivery
74600,Standard Class,6,4,1,Late delivery
71129,First Class,2,1,1,Late delivery
71030,First Class,2,1,1,Late delivery
74612,First Class,2,1,1,Late delivery
74585,First Class,2,1,1,Late delivery
74584,First Class,2,1,1,Late delivery
74677,First Class,2,1,1,Late delivery
74675,First Class,2,1,1,Late delivery
74577,First Class,2,1,1,Late delivery
70879,Second Class,5,2,1,Late delivery
70868,Second Class,4,2,1,Late delivery
74608,Second Class,4,2,1,Late delivery
70930,First Class,2,1,1,Late delivery
70947,First Class,2,1,1,Late delivery
71024,First Class,2,1,1,Late delivery
70916,First Class,2,1,1,Late delivery
70949,First Class,2,1,1,Late delivery
71040,Second Class,6,2,1,Late delivery
71093,Second Class,4,2,1,Late delivery
71003,Second Class,4,2,1,Late delivery
71020,Second Class,6,2,1,Late delivery
71089,Second Class,5,2,1,Late delivery
70869,Second Class,5,2,1,Late delivery
70954,Second Class,5,2,1,Late delivery
70917,Second Class,3,2,1,Late delivery
74615,Second Class,6,2,1,Late delivery
74695,Second Class,6,2,1,Late delivery
70964,Standard Class,5,4,1,Late delivery
70909,Standard Class,5,4,1,Late delivery
71124,Standard Class,5,4,1,Late delivery
70884,Standard Class,5,4,1,Late delivery
70900,Standard Class,6,4,1,Late delivery
70932,Second Class,3,2,1,Late delivery
70925,Second Class,6,2,1,Late delivery
70887,Second Class,3,2,1,Late delivery
70867,Second Class,3,2,1,Late delivery
71054,Standard Class,5,4,1,Late delivery
70905,Standard Class,6,4,1,Late delivery
70885,Standard Class,6,4,1,Late delivery
71064,Standard Class,5,4,1,Late delivery
70864,Standard Class,5,4,1,Late delivery
70874,Standard Class,5,4,1,Late delivery
74574,Standard Class,5,4,1,Late delivery
74578,First Class,2,1,1,Late delivery
71022,Same Day,1,0,1,Late delivery
71010,Same Day,1,0,1,Late delivery
70880,Same Day,1,0,1,Late delivery
71027,Same Day,1,0,1,Late delivery
70860,Standard Class,6,4,1,Late delivery
70904,Standard Class,5,4,1,Late delivery
74715,Standard Class,6,4,1,Late delivery
71028,Same Day,1,0,1,Late delivery
71069,Second Class,5,2,1,Late delivery
70940,Second Class,6,2,1,Late delivery
74607,Second Class,3,2,1,Late delivery
71120,Standard Class,6,4,1,Late delivery
71065,Standard Class,6,4,1,Late delivery
71099,Standard Class,5,4,1,Late delivery
70970,Standard Class,6,4,1,Late delivery
71023,First Class,2,1,1,Late delivery
70915,First Class,2,1,1,Late delivery
70878,First Class,2,1,1,Late delivery
70948,First Class,2,1,1,Late delivery
74579,First Class,2,1,1,Late delivery
70865,Standard Class,6,4,1,Late delivery
74575,Standard Class,6,4,1,Late delivery
70892,First Class,2,1,1,Late delivery
74654,First Class,2,1,1,Late delivery
71012,Same Day,1,0,1,Late delivery
74705,Standard Class,6,4,1,Late delivery
71113,Second Class,4,2,1,Late delivery
71004,Second Class,5,2,1,Late delivery
71074,Second Class,5,2,1,Late delivery
71037,Second Class,3,2,1,Late delivery
70995,Second Class,6,2,1,Late delivery
71007,Second Class,3,2,1,Late delivery
70895,Second Class,6,2,1,Late delivery
70958,Second Class,4,2,1,Late delivery
74699,Second Class,5,2,1,Late delivery
74697,Second Class,3,2,1,Late delivery
70974,First Class,2,1,1,Late delivery
70881,Same Day,1,0,1,Late delivery
70924,Second Class,5,2,1,Late delivery
74693,Second Class,4,2,1,Late delivery
74692,Second Class,3,2,1,Late delivery
71055,Standard Class,6,4,1,Late delivery
70875,Standard Class,6,4,1,Late delivery
70910,Standard Class,6,4,1,Late delivery
71025,Standard Class,6,4,1,Late delivery
71060,Standard Class,6,4,1,Late delivery
70965,Standard Class,6,4,1,Late delivery
71114,Standard Class,5,4,1,Late delivery
74690,Standard Class,6,4,1,Late delivery
74689,Standard Class,5,4,1,Late delivery
74670,Standard Class,6,4,1,Late delivery
74580,Standard Class,6,4,1,Late delivery
74649,Standard Class,5,4,1,Late delivery
74680,Standard Class,6,4,1,Late delivery
74640,Standard Class,6,4,1,Late delivery
70936,First Class,2,1,1,Late delivery
71068,First Class,2,1,1,Late delivery
74653,First Class,2,1,1,Late delivery
74620,Standard Class,6,4,1,Late delivery
74599,Standard Class,5,4,1,Late delivery
71016,First Class,2,1,1,Late delivery
74664,First Class,2,1,1,Late delivery
70890,Same Day,1,0,1,Late delivery
71072,Second Class,3,2,1,Late delivery
70893,Second Class,4,2,1,Late delivery
70889,Second Class,5,2,1,Late delivery
74623,Second Class,4,2,1,Late delivery
70980,Standard Class,6,4,1,Late delivery
71045,Standard Class,6,4,1,Late delivery
70989,Standard Class,5,4,1,Late delivery
71070,First Class,2,1,1,Late delivery
70953,First Class,2,1,1,Late delivery
74594,First Class,2,1,1,Late delivery
74662,First Class,2,1,1,Late delivery
74709,Same Day,1,0,1,Late delivery
71039,Second Class,5,2,1,Late delivery
71050,Second Class,6,2,1,Late delivery
70959,Second Class,5,2,1,Late delivery
71078,Second Class,4,2,1,Late delivery
74685,Second Class,6,2,1,Late delivery
74628,Second Class,4,2,1,Late delivery
71109,Standard Class,5,4,1,Late delivery
71095,Standard Class,6,4,1,Late delivery
71135,Standard Class,6,4,1,Late delivery
74712,Same Day,1,0,1,Late delivery
71090,Second Class,6,2,1,Late delivery
74609,Second Class,5,2,1,Late delivery
70969,Standard Class,5,4,1,Late delivery
71059,Standard Class,5,4,1,Late delivery
71119,Standard Class,5,4,1,Late delivery
74590,Standard Class,6,4,1,Late delivery
71134,Standard Class,5,4,1,Late delivery
74700,Standard Class,6,4,1,Late delivery
74639,Standard Class,5,4,1,Late delivery
74650,Standard Class,6,4,1,Late delivery
74660,Standard Class,6,4,1,Late delivery
71015,Same Day,1,0,1,Late delivery
74635,Second Class,6,2,1,Late delivery
71019,First Class,2,1,1,Late delivery
71029,First Class,2,1,1,Late delivery
70975,First Class,2,1,1,Late delivery
71137,Second Class,3,2,1,Late delivery
70859,Standard Class,5,4,1,Late delivery
70990,Standard Class,6,4,1,Late delivery
71084,Standard Class,5,4,1,Late delivery
74704,Standard Class,5,4,1,Late delivery
74629,Standard Class,5,4,1,Late delivery
74624,Standard Class,5,4,1,Late delivery
70891,First Class,2,1,1,Late delivery
70929,First Class,2,1,1,Late delivery
71011,Same Day,1,0,1,Late delivery
70897,Second Class,3,2,1,Late delivery
71002,Second Class,3,2,1,Late delivery
74604,Second Class,5,2,1,Late delivery
70870,Standard Class,6,4,1,Late delivery
70855,Standard Class,6,4,1,Late delivery
71105,Standard Class,6,4,1,Late delivery
70899,Standard Class,5,4,1,Late delivery
74644,Standard Class,5,4,1,Late delivery
70979,Standard Class,5,4,1,Late delivery
70939,Standard Class,5,4,1,Late delivery
74645,Standard Class,6,4,1,Late delivery
74625,Standard Class,6,4,1,Late delivery
71130,First Class,2,1,1,Late delivery
70944,First Class,2,1,1,Late delivery
70854,First Class,2,1,1,Late delivery
71005,Second Class,6,2,1,Late delivery
71115,Second Class,6,2,1,Late delivery
74634,Second Class,5,2,1,Late delivery
74655,Standard Class,6,4,1,Late delivery
71018,First Class,2,1,1,Late delivery
71014,Same Day,1,0,1,Late delivery
74633,Second Class,4,2,1,Late delivery
71085,Standard Class,6,4,1,Late delivery
71044,Standard Class,5,4,1,Late delivery
74605,Standard Class,6,4,1,Late delivery
70945,First Class,2,1,1,Late delivery
74596,First Class,2,1,1,Late delivery
71094,Second Class,5,2,1,Late delivery
71088,Second Class,4,2,1,Late delivery
74694,Second Class,5,2,1,Late delivery
70938,First Class,2,1,1,Late delivery
70952,First Class,2,1,1,Late delivery
74611,First Class,2,1,1,Late delivery
74627,First Class,2,1,1,Late delivery
74710,Same Day,1,0,1,Late delivery
71073,Second Class,4,2,1,Late delivery
71033,Second Class,4,2,1,Late delivery
71103,Second Class,4,2,1,Late delivery
74665,Second Class,6,2,1,Late delivery
71362,Second Class,3,2,1,Late delivery
71217,Second Class,3,2,1,Late delivery
71295,Second Class,6,2,1,Late delivery
71164,Standard Class,5,4,1,Late delivery
71195,Standard Class,6,4,1,Late delivery
71189,Standard Class,5,4,1,Late delivery
71215,Second Class,6,2,1,Late delivery
71192,First Class,2,1,1,Late delivery
74770,Standard Class,6,4,1,Late delivery
74769,Standard Class,5,4,1,Late delivery
74839,Standard Class,5,4,1,Late delivery
74855,Standard Class,6,4,1,Late delivery
74782,Second Class,3,2,1,Late delivery
74843,Second Class,4,2,1,Late delivery
74732,Second Class,3,2,1,Late delivery
74749,Second Class,5,2,1,Late delivery
71262,Second Class,3,2,1,Late delivery
74959,First Class,2,1,1,Late delivery
74858,First Class,2,1,1,Late delivery
74840,Standard Class,6,4,1,Late delivery
71264,Standard Class,5,4,1,Late delivery
71309,Standard Class,5,4,1,Late delivery
71333,First Class,2,1,1,Late delivery
71258,First Class,2,1,1,Late delivery
71291,First Class,2,1,1,Late delivery
71352,Second Class,3,2,1,Late delivery
71280,Standard Class,6,4,1,Late delivery
71160,Standard Class,6,4,1,Late delivery
71224,Standard Class,5,4,1,Late delivery
71272,Second Class,3,2,1,Late delivery
71177,Second Class,3,2,1,Late delivery
71338,Second Class,4,2,1,Late delivery
74730,Second Class,6,2,1,Late delivery
74879,Second Class,5,2,1,Late delivery
74929,Second Class,5,2,1,Late delivery
71288,First Class,2,1,1,Late delivery
71294,First Class,2,1,1,Late delivery
74945,First Class,2,1,1,Late delivery
74901,First Class,2,1,1,Late delivery
74881,First Class,2,1,1,Late delivery
74905,Second Class,6,2,1,Late delivery
74842,Second Class,3,2,1,Late delivery
74946,First Class,2,1,1,Late delivery
74776,First Class,2,1,1,Late delivery
74803,First Class,2,1,1,Late delivery
71171,Same Day,1,0,1,Late delivery
74784,Standard Class,5,4,1,Late delivery
74910,Standard Class,6,4,1,Late delivery
74874,Standard Class,5,4,1,Late delivery
74889,Standard Class,5,4,1,Late delivery
74885,Standard Class,6,4,1,Late delivery
74930,Standard Class,6,4,1,Late delivery
74965,Standard Class,6,4,1,Late delivery
74939,Standard Class,5,4,1,Late delivery
71199,Standard Class,5,4,1,Late delivery
71245,Standard Class,6,4,1,Late delivery
74845,Standard Class,6,4,1,Late delivery
74805,Standard Class,6,4,1,Late delivery
71229,First Class,2,1,1,Late delivery
71220,First Class,2,1,1,Late delivery
74892,First Class,2,1,1,Late delivery
74747,First Class,2,1,1,Late delivery
74899,First Class,2,1,1,Late delivery
74896,First Class,2,1,1,Late delivery
74895,First Class,2,1,1,Late delivery
71242,First Class,2,1,1,Late delivery
74944,First Class,2,1,1,Late delivery
74777,First Class,2,1,1,Late delivery
74884,First Class,2,1,1,Late delivery
74883,First Class,2,1,1,Late delivery
74897,First Class,2,1,1,Late delivery
74893,First Class,2,1,1,Late delivery
71223,Second Class,4,2,1,Late delivery
74772,Second Class,3,2,1,Late delivery
74800,Standard Class,6,4,1,Late delivery
71270,Standard Class,6,4,1,Late delivery
71184,Standard Class,5,4,1,Late delivery
74720,Standard Class,6,4,1,Late delivery
74790,Standard Class,6,4,1,Late delivery
71198,First Class,2,1,1,Late delivery
71337,First Class,2,1,1,Late delivery
71332,First Class,2,1,1,Late delivery
71169,First Class,2,1,1,Late delivery
71366,First Class,2,1,1,Late delivery
71365,First Class,2,1,1,Late delivery
71202,First Class,2,1,1,Late delivery
71250,Second Class,6,2,1,Late delivery
71173,Second Class,4,2,1,Late delivery
71260,Second Class,6,2,1,Late delivery
74927,Second Class,3,2,1,Late delivery
74728,Second Class,4,2,1,Late delivery
74750,Second Class,6,2,1,Late delivery
71339,Standard Class,5,4,1,Late delivery
71284,Standard Class,5,4,1,Late delivery
71210,Standard Class,6,4,1,Late delivery
71205,Standard Class,6,4,1,Late delivery
71150,Standard Class,6,4,1,Late delivery
74726,Same Day,1,0,1,Late delivery
71222,Second Class,3,2,1,Late delivery
74970,Second Class,6,2,1,Late delivery
74878,Second Class,4,2,1,Late delivery
74867,Second Class,3,2,1,Late delivery
71230,Standard Class,6,4,1,Late delivery
71355,Standard Class,6,4,1,Late delivery
74850,Standard Class,6,4,1,Late delivery
71191,First Class,2,1,1,Late delivery
71190,First Class,2,1,1,Late delivery
74759,First Class,2,1,1,Late delivery
74862,First Class,2,1,1,Late delivery
74861,First Class,2,1,1,Late delivery
74948,First Class,2,1,1,Late delivery
74857,First Class,2,1,1,Late delivery
74760,First Class,2,1,1,Late delivery
74847,First Class,2,1,1,Late delivery
74764,Standard Class,5,4,1,Late delivery
74744,Standard Class,5,4,1,Late delivery
74779,Standard Class,5,4,1,Late delivery
71234,Second Class,5,2,1,Late delivery
71233,Second Class,4,2,1,Late delivery
74838,Second Class,4,2,1,Late delivery
74969,Second Class,5,2,1,Late delivery
74947,Second Class,3,2,1,Late delivery
74868,Second Class,4,2,1,Late delivery
71290,Standard Class,6,4,1,Late delivery
71194,Standard Class,5,4,1,Late delivery
71319,Standard Class,5,4,1,Late delivery
71354,Standard Class,5,4,1,Late delivery
71155,Standard Class,6,4,1,Late delivery
71174,First Class,2,1,1,Late delivery
74820,First Class,2,1,1,Late delivery
74729,First Class,2,1,1,Late delivery
71211,Same Day,1,0,1,Late delivery
74792,First Class,2,1,1,Late delivery
71254,Second Class,5,2,1,Late delivery
71359,Second Class,5,2,1,Late delivery
71179,Second Class,5,2,1,Late delivery
71335,Second Class,6,2,1,Late delivery
71213,Second Class,4,2,1,Late delivery
74727,Second Class,3,2,1,Late delivery
74903,Second Class,4,2,1,Late delivery
74755,Second Class,6,2,1,Late delivery
74935,First Class,2,1,1,Late delivery
74898,First Class,2,1,1,Late delivery
74833,Second Class,4,2,1,Late delivery
74778,Second Class,4,2,1,Late delivery
71307,First Class,2,1,1,Late delivery
71241,First Class,2,1,1,Late delivery
74934,First Class,2,1,1,Late delivery
74894,First Class,2,1,1,Late delivery
71142,Second Class,3,2,1,Late delivery
71249,Second Class,5,2,1,Late delivery
74834,Second Class,5,2,1,Late delivery
74880,Second Class,6,2,1,Late delivery
74865,Second Class,6,2,1,Late delivery
71225,Standard Class,6,4,1,Late delivery
71185,Standard Class,6,4,1,Late delivery
71149,Standard Class,5,4,1,Late delivery
71329,Standard Class,5,4,1,Late delivery
71239,Standard Class,5,4,1,Late delivery
71345,Standard Class,6,4,1,Late delivery
71204,Standard Class,5,4,1,Late delivery
71154,Standard Class,5,4,1,Late delivery
71200,Standard Class,6,4,1,Late delivery
71299,Standard Class,5,4,1,Late delivery
71310,Standard Class,6,4,1,Late delivery
74909,Standard Class,5,4,1,Late delivery
74745,Standard Class,6,4,1,Late delivery
74794,Standard Class,5,4,1,Late delivery
74814,Standard Class,5,4,1,Late delivery
74849,Standard Class,5,4,1,Late delivery
74739,Standard Class,5,4,1,Late delivery
74860,Standard Class,6,4,1,Late delivery
71145,Standard Class,6,4,1,Late delivery
71235,Standard Class,6,4,1,Late delivery
71144,Standard Class,5,4,1,Late delivery
71320,Standard Class,6,4,1,Late delivery
74740,Standard Class,6,4,1,Late delivery
74735,Standard Class,6,4,1,Late delivery
74746,First Class,2,1,1,Late delivery
74933,First Class,2,1,1,Late delivery
74854,Standard Class,5,4,1,Late delivery
74925,Standard Class,6,4,1,Late delivery
74920,Standard Class,6,4,1,Late delivery
74810,Standard Class,6,4,1,Late delivery
74774,Standard Class,5,4,1,Late delivery
74789,Standard Class,5,4,1,Late delivery
74734,Standard Class,5,4,1,Late delivery
74785,Standard Class,6,4,1,Late delivery
74875,Standard Class,6,4,1,Late delivery
71265,First Class,2,1,1,Late delivery
74752,First Class,2,1,1,Late delivery
74733,First Class,2,1,1,Late delivery
74869,Second Class,5,2,1,Late delivery
71324,Standard Class,5,4,1,Late delivery
71269,Standard Class,5,4,1,Late delivery
71281,First Class,2,1,1,Late delivery
71159,First Class,2,1,1,Late delivery
71172,First Class,2,1,1,Late delivery
71331,First Class,2,1,1,Late delivery
74748,First Class,2,1,1,Late delivery
71212,Same Day,1,0,1,Late delivery
71178,Second Class,4,2,1,Late delivery
71175,Second Class,6,2,1,Late delivery
71259,Second Class,5,2,1,Late delivery
71274,Second Class,5,2,1,Late delivery
71147,Second Class,3,2,1,Late delivery
74799,Second Class,5,2,1,Late delivery
74807,Second Class,3,2,1,Late delivery
74753,Second Class,4,2,1,Late delivery
71279,Standard Class,5,4,1,Late delivery
71209,Standard Class,5,4,1,Late delivery
71369,Standard Class,5,4,1,Late delivery
71289,Second Class,5,2,1,Late delivery
74904,Second Class,5,2,1,Late delivery
74900,Second Class,6,2,1,Late delivery
74835,Second Class,6,2,1,Late delivery
74765,Standard Class,6,4,1,Late delivery
74795,Standard Class,6,4,1,Late delivery
74724,Same Day,1,0,1,Late delivery
71360,Second Class,6,2,1,Late delivery
71304,Standard Class,5,4,1,Late delivery
71300,Standard Class,6,4,1,Late delivery
71275,Standard Class,6,4,1,Late delivery
74844,Standard Class,5,4,1,Late delivery
74804,Standard Class,5,4,1,Late delivery
74964,Standard Class,5,4,1,Late delivery
74940,Standard Class,6,4,1,Late delivery
74915,Standard Class,6,4,1,Late delivery
74902,First Class,2,1,1,Late delivery
71219,Second Class,5,2,1,Late delivery
74924,Second Class,5,2,1,Late delivery
